objectid,title,creator,publisher,date,date_is_approximate,description,subject,relation,contributing_institution,publisher_digital,source,listing_code,identifier,format_original,type,format,digitization_specifications,rights,rightsstatement,language,metadata_cataloger,metadata_assistants,scanner_technician,scanner_assistants,collection administrator,date created,date modified,reference url,cdmid,contentdm file name,contentdm file path,display_template,filename,object_location,image_small,image_thumb,errors,object_transcript
ijc_leonard_feather_182,Leonard Feather with an unidentified man on the street,,,1950,y,7 x 5 inch photograph; Leonard Feather with an unidentified man on the street,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 59, Folder 55, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0497,Black & white photograph,Image;StillImage,image/jpeg,"600 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2018-02-20,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/242,242,243.jpg,/lfc/image/243.jpg,image,ijc_leonard_feather_182.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_182.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_182_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_182_th.jpg,,
ijc_leonard_feather_183,Leonard Feather and an unidentified woman inside a car,,,1952,y,"6 3/4 x 4 3/4 inch photograph; Leonard Feather and an unidentified woman inside a car, looking through the window","Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 59, Folder 55, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0498,Black & white photograph,Image;StillImage,image/jpeg,"600 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2018-02-20,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/243,243,244.jpg,/lfc/image/244.jpg,image,ijc_leonard_feather_183.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_183.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_183_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_183_th.jpg,,
ijc_leonard_feather_184,Leonard Feather and unidentified persons on a street,,,1958,y,6 1/2 x 9 1/2 inch photograph; Leonard Feather and unidentified persons on a street. Observable in the background is the Montgomery Ward department store,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 59, Folder 55, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0499,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2018-02-20,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/244,244,245.jpg,/lfc/image/245.jpg,image,ijc_leonard_feather_184.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_184.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_184_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_184_th.jpg,,
ijc_leonard_feather_185,Leonard Feather and unidentified persons on a street,,,1965,y,7 1/2 x 9 1/2 inch photograph; Leonard Feather and unidentified persons on a street,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 59, Folder 55, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0500,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/245,245,246.jpg,/lfc/image/246.jpg,image,ijc_leonard_feather_185.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_185.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_185_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_185_th.jpg,,
ijc_leonard_feather_186,Leonard Feather with an unidentified woman,,,1975,y,8 x 10 inch photograph; Leonard Feather with an unidentified woman,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 59, Folder 55, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0501,Color photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/246,246,247.jpg,/lfc/image/247.jpg,image,ijc_leonard_feather_186.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_186.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_186_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_186_th.jpg,,
ijc_leonard_feather_187,Leonard Feather with an unidentified woman,,,1984-05-29,,9 x 10 inch photograph; Leonard Feather with an unidentified woman,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 59, Folder 55, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0502,Color photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/247,247,248.jpg,/lfc/image/248.jpg,image,ijc_leonard_feather_187.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_187.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_187_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_187_th.jpg,,
ijc_leonard_feather_188,Unidentified boy,,,1950,y,5 x 3 1/2 inch photograph; unidentified boy,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 59, Folder 56, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0503,Black & white photograph,Image;StillImage,image/jpeg,"600 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/248,248,249.jpg,/lfc/image/249.jpg,image,ijc_leonard_feather_188.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_188.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_188_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_188_th.jpg,,
ijc_leonard_feather_189,Leonard Feather,,,1990,y,10 x 8 inch photograph; Leonard Feather,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 59, Folder 56, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0504,Color photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/249,249,250.jpg,/lfc/image/250.jpg,image,ijc_leonard_feather_189.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_189.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_189_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_189_th.jpg,,
ijc_leonard_feather_190,Leonard Feather with unidentified man and woman,William Kahn,,1952-08,y,"7 x 9 inch photograph; Leonard Feather with unidentified man and woman, in the Du Mont Television studio. They are holding an issue of the Down Beat Magazine from 1952-08","Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 59, Folder 57, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0505,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/250,250,251.jpg,/lfc/image/251.jpg,image,ijc_leonard_feather_190.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_190.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_190_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_190_th.jpg,,
ijc_leonard_feather_191,Dinah Washington's first European tour,"Bengt H. Malmqvist, Stockholm, Sweden",,1959-06,,"8 x 10 inch photograph; Swedish singer Monica Zetterlund, Leonard Feather, and Dinah Washington, in Stockholm","Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 59, Folder 57, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0506,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/251,251,252.jpg,/lfc/image/252.jpg,image,ijc_leonard_feather_191.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_191.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_191_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_191_th.jpg,,
ijc_leonard_feather_192,"Leonard Feather, W.C. Handy, Dizzy Gillespie, and Mrs. Handy",Cecil Layne,,1965,y,"8 x 10 inch photograph; Leonard Feather, W.C. Handy, Dizzy Gillespie, and Mrs. Handy. Label on the back of the photograph reads: Publicato 1987-09-08","Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 59, Folder 57, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0507,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/252,252,253.jpg,/lfc/image/253.jpg,image,ijc_leonard_feather_192.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_192.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_192_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_192_th.jpg,,
ijc_leonard_feather_193,Julie London and Ella Fitzgerald,,,1965,y,7 1/2 x 10 inch photograph; Label on the back of the photograph reads: Julie London presenting Ella Fitzgerald with her copy of the Encyclopedia Yearbook of Jazz for winning the poll for best female singer,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 59, Folder 57, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0508,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/253,253,254.jpg,/lfc/image/254.jpg,image,ijc_leonard_feather_193.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_193.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_193_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_193_th.jpg,,
